Ligand,Binding Affinity,rmsd/ub, rmsd/lb
refine_model252_ZINC95486082_uff_E=326.66,-7.1,8.591,3.297
refine_model252_ZINC95486108_uff_E=507.74,-4.0,8.579,3.297
refine_model252_ZINC95486295_uff_E=315.95,-5.4,7.317,3.297
refine_model252_ZINC05962585_uff_E=168.49,-6.3,8.699,3.298
refine_model252_ZINC95485985_uff_E=447.47,-5.0,7.272,3.298
refine_model252_ZINC95486261_uff_E=325.88,-4.4,8.367,3.301
refine_model252_ZINC05849399_uff_E=442.55,-4.0,8.17,3.302
refine_model252_ZINC95486009_uff_E=622.66,-6.0,8.367,3.302
refine_model252_ZINC95486219_uff_E=704.90,-2.2,9.13,3.303
refine_model252_ZINC00828203_uff_E=648.50,-4.1,6.498,3.305
refine_model252_ZINC95485987_uff_E=303.71,-5.8,9.327,3.305
refine_model252_ZINC95486361_uff_E=1898.91,-5.1,6.376,3.305
refine_model252_ZINC04098293_uff_E=267.64,-4.9,5.261,3.306
refine_model252_ZINC95485931_uff_E=267.37,-6.9,8.108,3.306
refine_model252_ZINC95485985_uff_E=447.47,-5.6,7.219,3.306
refine_model252_ZINC95486159_uff_E=529.31,-2.7,8.02,3.308
refine_model252_ZINC95486289_uff_E=588.85,-3.5,5.853,3.308
refine_model252_ZINC05158952_uff_E=333.12,-5.6,4.584,3.309
refine_model252_ZINC13408812_uff_E=527.99,-4.3,8.009,3.309
refine_model252_ZINC95485925_uff_E=605.70,-0.8,4.493,3.309
refine_model252_ZINC95486004_uff_E=451.23,-5.7,8.08,3.309
refine_model252_ZINC89455853_uff_E=751.49,-1.4,6.163,3.311
refine_model252_ZINC06019276_uff_E=229.26,-4.8,5.54,3.312
refine_model252_ZINC95099511_uff_E=456.89,-2.1,6.991,3.312
refine_model252_ZINC95485967_uff_E=413.87,-4.4,5.721,3.317
refine_model252_ZINC95486080_uff_E=474.90,-5.8,4.932,3.318
refine_model252_ZINC13408812_uff_E=527.99,-4.6,4.683,3.319
refine_model252_ZINC95485921_uff_E=286.20,-4.7,5.692,3.319
refine_model252_ZINC95486152_uff_E=1880.18,-6.0,4.77,3.32
refine_model252_ZINC01532860_uff_E=113.17,-5.9,8.185,3.322
refine_model252_ZINC95485995_uff_E=749.73,-5.7,5.596,3.323
refine_model252_ZINC95486099_uff_E=441.74,-4.2,6.573,3.323
refine_model252_ZINC95486289_uff_E=588.85,-2.1,7.145,3.323
refine_model252_ZINC95486354_uff_E=666.66,-4.3,8.141,3.323
refine_model252_ZINC14613040_uff_E=609.48,-4.7,6.654,3.327
refine_model252_ZINC95485907_uff_E=4417.19,-3.2,7.924,3.327
refine_model252_ZINC13462588_uff_E=413.16,-3.7,6.888,3.328
refine_model252_ZINC95486229_uff_E=2408.61,-3.5,10.284,3.328
refine_model252_ZINC00898052_uff_E=434.19,-4.8,4.416,3.329
refine_model252_ZINC15122165_uff_E=420.15,-2.7,9.371,3.329
refine_model252_ZINC95485890_uff_E=1046.84,-4.5,5.82,3.329
refine_model252_ZINC95486025_uff_E=855.60,-6.8,9.757,3.329
refine_model252_ZINC95486226_uff_E=769.56,-4.2,6.248,3.331
refine_model252_ZINC95485912_uff_E=727.22,-0.4,8.279,3.332
refine_model252_ZINC95486239_uff_E=275.34,-5.1,4.393,3.332
refine_model252_ZINC95486008_uff_E=544.38,-5.3,8.261,3.334
refine_model252_ZINC95486249_uff_E=690.00,-5.1,7.424,3.335
refine_model252_ZINC95485967_uff_E=413.87,-5.0,6.17,3.336
refine_model252_ZINC95486054_uff_E=346.48,-3.1,6.472,3.336
refine_model252_ZINC05158952_uff_E=333.12,-5.6,4.777,3.337
refine_model252_ZINC95486249_uff_E=690.00,-4.9,7.641,3.339
refine_model252_ZINC43069427_uff_E=290.32,-6.0,6.32,3.34
refine_model252_ZINC95486208_uff_E=697.90,-1.9,9.817,3.34
refine_model252_ZINC38658035_uff_E=385.54,-6.8,4.881,3.341
refine_model252_ZINC06019276_uff_E=229.26,-4.7,6.236,3.343
refine_model252_ZINC95486014_uff_E=515.27,-5.5,6.284,3.343
refine_model252_ZINC03860433_uff_E=326.21,-5.1,8.187,3.347
refine_model252_ZINC02578057_uff_E=444.54,-3.3,8.685,3.349
refine_model252_ZINC13282986_uff_E=454.67,-4.8,6.123,3.349
refine_model252_ZINC01663629_uff_E=252.58,-5.6,5.696,3.35
refine_model252_ZINC95486336_uff_E=423.34,-4.6,6.323,3.35
refine_model252_ZINC95486083_uff_E=279.04,-5.9,6.964,3.352
refine_model252_ZINC95486335_uff_E=410.83,-4.9,6.403,3.353
refine_model252_ZINC03869685_uff_E=284.57,-5.4,7.421,3.354
refine_model252_ZINC95486163_uff_E=532.66,-1.7,7.943,3.356
refine_model252_ZINC95486237_uff_E=275.43,-5.6,10.783,3.356
refine_model252_ZINC95486152_uff_E=1880.18,-5.2,6.712,3.357
refine_model252_ZINC38658035_uff_E=385.54,-5.9,9.442,3.359
refine_model252_ZINC43505251_uff_E=611.80,-5.1,8.814,3.361
refine_model252_ZINC95486181_uff_E=2191.22,-4.5,8.692,3.361
refine_model252_ZINC95486229_uff_E=2408.61,-2.8,10.316,3.361
refine_model252_ZINC95486025_uff_E=855.60,-5.1,9.558,3.362
refine_model252_ZINC95485913_uff_E=240.79,-3.5,9.203,3.363
refine_model252_ZINC95485983_uff_E=552.61,-5.7,7.054,3.364
refine_model252_ZINC14557836_uff_E=300.95,-6.3,8.6,3.365
refine_model252_ZINC53194131_uff_E=590.10,-4.5,6.74,3.366
refine_model252_ZINC03869685_uff_E=284.57,-5.3,7.327,3.367
refine_model252_ZINC28969961_uff_E=500.48,-4.9,5.098,3.368
refine_model252_ZINC95486220_uff_E=872.82,-4.1,8.062,3.368
refine_model252_ZINC18847046_uff_E=373.19,-4.8,5.907,3.369
refine_model252_ZINC95486041_uff_E=781.74,-6.9,8.274,3.37
refine_model252_ZINC95486377_uff_E=630.92,-3.2,8.937,3.37
refine_model252_ZINC95486281_uff_E=307.28,-5.3,6.834,3.371
refine_model252_ZINC95486288_uff_E=532.04,-2.0,5.515,3.371
refine_model252_ZINC95485932_uff_E=629.42,-6.6,9.08,3.375
refine_model252_ZINC95485920_uff_E=248.24,-4.3,4.423,3.377
refine_model252_ZINC85967841_uff_E=394.97,-6.5,9.183,3.378
refine_model252_ZINC14613040_uff_E=609.48,-5.7,5.546,3.379
refine_model252_ZINC95486320_uff_E=622.52,-5.1,7.65,3.38
refine_model252_ZINC06920379_uff_E=73.56,-5.2,8.358,3.381
refine_model252_ZINC95485991_uff_E=506.13,-2.6,8.657,3.383
refine_model252_ZINC95486318_uff_E=427.39,-6.1,8.602,3.384
refine_model252_ZINC01663630_uff_E=905.17,-5.2,6.014,3.387
refine_model252_ZINC05854604_uff_E=708.97,-6.0,8.529,3.387
refine_model252_ZINC95485965_uff_E=450.46,-3.0,8.801,3.387
refine_model252_ZINC95486068_uff_E=584.17,-5.3,7.166,3.389
refine_model252_ZINC05854604_uff_E=708.97,-6.8,8.203,3.39
refine_model252_ZINC95485900_uff_E=1938.98,-1.0,8.08,3.392
refine_model252_ZINC95486278_uff_E=809.77,-1.7,8.25,3.392
refine_model252_ZINC95486302_uff_E=809.80,-3.7,6.651,3.392
refine_model252_ZINC95486354_uff_E=666.66,-2.9,8.041,3.393
refine_model252_ZINC06091807_uff_E=148.35,-6.2,8.436,3.394
refine_model252_ZINC06404152_uff_E=513.71,-5.4,6.872,3.394
refine_model252_ZINC95485966_uff_E=490.39,-3.3,9.006,3.398
refine_model252_ZINC95486141_uff_E=419.91,-1.9,6.547,3.398
refine_model252_ZINC95485906_uff_E=437.53,-4.7,8.409,3.399
refine_model252_ZINC95486079_uff_E=517.89,-5.2,8.211,3.401
refine_model252_ZINC95486216_uff_E=580.34,-5.4,6.945,3.401
refine_model252_ZINC95486025_uff_E=855.60,-5.7,9.604,3.402
refine_model252_ZINC95486345_uff_E=487.63,-1.1,7.909,3.402
refine_model252_ZINC95486317_uff_E=491.61,-4.7,7.738,3.403
refine_model252_ZINC13359122_uff_E=518.43,-2.7,6.48,3.405
refine_model252_ZINC85967818_uff_E=378.72,-4.1,9.018,3.406
refine_model252_ZINC14683764_uff_E=527.51,-5.0,8.896,3.409
refine_model252_ZINC85909641_uff_E=470.16,-5.3,8.212,3.409
refine_model252_ZINC95486108_uff_E=507.74,-3.9,8.403,3.409
refine_model252_ZINC40393112_uff_E=514.16,-5.1,6.915,3.411
refine_model252_ZINC13359177_uff_E=493.55,-3.0,7.784,3.414
refine_model252_ZINC95486159_uff_E=529.31,-1.1,6.715,3.414
refine_model252_ZINC15156307_uff_E=568.52,-4.8,5.486,3.415
refine_model252_ZINC04098318_uff_E=320.33,-4.6,5.605,3.419
refine_model252_ZINC14780716_uff_E=326.10,-7.9,10.276,3.419
refine_model252_ZINC95486361_uff_E=1898.91,-4.9,6.001,3.419
refine_model252_ZINC13365959_uff_E=645.36,-7.0,5.309,3.422
refine_model252_ZINC95485982_uff_E=2096.13,-6.2,6.139,3.425
refine_model252_ZINC03872315_uff_E=488.16,-5.9,6.006,3.426
refine_model252_ZINC04804529_uff_E=485.22,-5.2,8.266,3.428
refine_model252_ZINC95485984_uff_E=233.65,-3.7,5.741,3.428
refine_model252_ZINC95486266_uff_E=295.29,-5.3,7.649,3.428
refine_model252_ZINC95486061_uff_E=203.88,-5.7,10.313,3.429
refine_model252_ZINC95486173_uff_E=746.37,-4.6,9.187,3.429
refine_model252_ZINC04804529_uff_E=485.22,-4.8,8.109,3.43
refine_model252_ZINC05962585_uff_E=168.49,-5.7,9.121,3.432
refine_model252_ZINC15120569_uff_E=240.89,-5.8,4.605,3.433
refine_model252_ZINC04095704_uff_E=420.18,-4.1,9.57,3.434
refine_model252_ZINC39560214_uff_E=1237.35,-5.3,9.249,3.437
refine_model252_ZINC95485985_uff_E=447.47,-5.2,7.368,3.438
refine_model252_ZINC95486152_uff_E=1880.18,-5.9,6.516,3.44
refine_model252_ZINC95486169_uff_E=407.82,-4.1,7.011,3.44
refine_model252_ZINC95486350_uff_E=472.92,-5.0,6.355,3.442
refine_model252_ZINC95486040_uff_E=1861.50,-3.7,6.031,3.443
refine_model252_ZINC95486253_uff_E=689.76,-5.1,7.773,3.447
refine_model252_ZINC95485961_uff_E=345.44,-5.7,5.476,3.45
refine_model252_ZINC95486331_uff_E=611.74,-2.9,6.329,3.45
refine_model252_ZINC14689062_uff_E=541.66,-5.5,5.084,3.454
refine_model252_ZINC95485906_uff_E=437.53,-4.6,4.414,3.454
refine_model252_ZINC14677166_uff_E=428.64,-5.1,5.646,3.456
refine_model252_ZINC04245684_uff_E=406.58,-2.5,7.231,3.458
refine_model252_ZINC06019276_uff_E=229.26,-4.4,5.831,3.459
refine_model252_ZINC14691443_uff_E=309.85,-6.7,7.443,3.462
refine_model252_ZINC95486152_uff_E=1880.18,-4.3,4.621,3.462
refine_model252_ZINC95486257_uff_E=620.84,-6.1,7.058,3.462
refine_model252_ZINC14691443_uff_E=309.85,-6.2,6.473,3.463
refine_model252_ZINC43505251_uff_E=611.80,-4.6,9.135,3.463
refine_model252_ZINC13393282_uff_E=418.51,-4.5,8.792,3.467
refine_model252_ZINC05758645_uff_E=168.61,-6.2,8.408,3.468
refine_model252_ZINC95486349_uff_E=706.70,-4.4,9.155,3.468
refine_model252_ZINC95486193_uff_E=296.26,-6.3,8.273,3.469
refine_model252_ZINC13429387_uff_E=1075.33,-3.9,6.613,3.47
refine_model252_ZINC03830747_uff_E=462.37,-3.7,4.84,3.471
refine_model252_ZINC95486083_uff_E=279.04,-5.9,7.895,3.474
refine_model252_ZINC14952515_uff_E=480.06,-3.3,8.898,3.475
refine_model252_ZINC00039811_uff_E=82.58,-5.0,5.921,3.478
refine_model252_ZINC95486288_uff_E=532.04,-3.0,7.678,3.478
refine_model252_ZINC95486041_uff_E=781.74,-6.0,8.157,3.479
refine_model252_ZINC53194131_uff_E=590.10,-5.2,4.964,3.48
refine_model252_ZINC95486253_uff_E=689.76,-4.4,7.397,3.482
refine_model252_ZINC95486141_uff_E=419.91,-4.2,8.244,3.483
refine_model252_ZINC95486365_uff_E=147.75,-6.0,8.028,3.483
refine_model252_ZINC15156307_uff_E=568.52,-4.9,5.668,3.487
refine_model252_ZINC95486091_uff_E=1225.47,-3.9,8.324,3.487
refine_model252_ZINC15121024_uff_E=293.69,-5.1,4.861,3.488
refine_model252_ZINC00001411_uff_E=106.81,-4.6,5.002,3.489
refine_model252_ZINC95485881_uff_E=471.05,-4.9,8.277,3.491
refine_model252_ZINC95485905_uff_E=2124.26,-2.1,7.474,3.491
refine_model252_ZINC95485981_uff_E=403.34,-4.9,9.28,3.492
refine_model252_ZINC95486145_uff_E=1936.69,-4.5,7.272,3.493
refine_model252_ZINC95486300_uff_E=-1.#R,-4.6,4.864,3.493
refine_model252_ZINC13374323_uff_E=319.29,-6.3,7.286,3.495
refine_model252_ZINC95486203_uff_E=456.69,-5.4,7.721,3.498
refine_model252_ZINC95486040_uff_E=1861.50,-2.6,6.316,3.499
refine_model252_ZINC85948413_uff_E=515.65,-1.8,9.148,3.501
refine_model252_ZINC15250727_uff_E=462.39,-4.0,5.932,3.505
refine_model252_ZINC95486331_uff_E=611.74,-3.7,8.913,3.505
refine_model252_ZINC95486260_uff_E=363.54,-2.5,6.593,3.506
refine_model252_ZINC40393112_uff_E=514.16,-4.8,7.221,3.507
refine_model252_ZINC95486340_uff_E=401.23,-3.8,8.143,3.507
refine_model252_ZINC95486154_uff_E=321.40,-5.1,6.606,3.508
refine_model252_ZINC95486124_uff_E=468.94,-4.7,10.313,3.509
refine_model252_ZINC95486236_uff_E=361.11,-3.9,9.016,3.509
refine_model252_ZINC95486250_uff_E=642.26,-4.7,7.003,3.511
refine_model252_ZINC05758645_uff_E=168.61,-5.8,8.957,3.512
refine_model252_ZINC95485967_uff_E=413.87,-5.1,7.657,3.512
refine_model252_ZINC14504006_uff_E=419.65,-5.8,5.721,3.516
refine_model252_ZINC95486165_uff_E=573.99,-2.5,7.313,3.516
refine_model252_ZINC95486062_uff_E=2400.85,-2.9,6.868,3.517
refine_model252_ZINC14611375_uff_E=907.48,-4.9,6.154,3.524
refine_model252_ZINC14683764_uff_E=527.51,-5.8,5.064,3.525
refine_model252_ZINC95486226_uff_E=769.56,-4.0,7.001,3.527
refine_model252_ZINC04654686_uff_E=498.50,-6.0,6.347,3.528
refine_model252_ZINC14691443_uff_E=309.85,-7.0,8.079,3.528
refine_model252_ZINC14819779_uff_E=344.34,-4.5,6.219,3.536
refine_model252_ZINC18847044_uff_E=271.67,-5.3,7.127,3.536
refine_model252_ZINC33963863_uff_E=292.37,-5.7,6.914,3.537
refine_model252_ZINC95486353_uff_E=521.20,-2.5,8.122,3.538
refine_model252_ZINC03861087_uff_E=162.06,-5.9,8.488,3.539
refine_model252_ZINC15258140_uff_E=352.08,-4.7,6.819,3.542
refine_model252_ZINC95486365_uff_E=147.75,-5.9,8.6,3.545
refine_model252_ZINC95486173_uff_E=746.37,-4.6,8.87,3.554
refine_model252_ZINC95485921_uff_E=286.20,-5.2,6.425,3.555
refine_model252_ZINC15120572_uff_E=241.83,-5.7,5.118,3.557
refine_model252_ZINC95485893_uff_E=362.35,-6.7,5.062,3.558
refine_model252_ZINC14584515_uff_E=381.13,-3.9,6.674,3.559
refine_model252_ZINC95486335_uff_E=410.83,-5.4,7.724,3.559
refine_model252_ZINC00607790_uff_E=689.47,-3.4,7.71,3.565
refine_model252_ZINC85909641_uff_E=470.16,-4.6,7.967,3.566
refine_model252_ZINC95486094_uff_E=366.82,-4.3,6.05,3.566
refine_model252_ZINC95485989_uff_E=917.05,1.3,8.72,3.567
refine_model252_ZINC95486215_uff_E=1007.67,-3.9,7.005,3.571
refine_model252_ZINC95486305_uff_E=994.62,-4.8,5.525,3.572
refine_model252_ZINC28373262_uff_E=176.43,-5.3,5.514,3.573
refine_model252_ZINC95486083_uff_E=279.04,-5.7,7.899,3.573
refine_model252_ZINC95486305_uff_E=994.62,-5.4,9.235,3.574
refine_model252_ZINC95485893_uff_E=362.35,-6.4,9.299,3.575
refine_model252_ZINC95486251_uff_E=676.40,-5.2,6.217,3.579
refine_model252_ZINC03871358_uff_E=236.09,-5.7,6.646,3.582
refine_model252_ZINC95486025_uff_E=855.60,-6.0,9.332,3.582
refine_model252_ZINC33831303_uff_E=1910.22,-5.4,5.16,3.583
refine_model252_ZINC95486240_uff_E=82.08,-5.6,8.213,3.583
refine_model252_ZINC95486307_uff_E=569.00,-4.1,6.414,3.587
refine_model252_ZINC03871989_uff_E=450.61,-3.6,9.576,3.589
refine_model252_ZINC95486013_uff_E=470.65,-5.3,7.857,3.59
refine_model252_ZINC95486031_uff_E=523.57,-4.4,6.646,3.591
refine_model252_ZINC95486216_uff_E=580.34,-5.5,5.481,3.591
refine_model252_ZINC95486340_uff_E=401.23,-4.6,8.295,3.591
refine_model252_ZINC95485967_uff_E=413.87,-5.0,7.716,3.592
refine_model252_ZINC00135449_uff_E=422.33,-3.7,5.54,3.594
refine_model252_ZINC95486286_uff_E=341.40,-4.6,5.719,3.594
refine_model252_ZINC95486093_uff_E=399.09,-3.9,6.028,3.595
refine_model252_ZINC14780903_uff_E=343.07,-4.8,5.641,3.597
refine_model252_ZINC95486359_uff_E=625.12,-5.7,8.35,3.597
refine_model252_ZINC13382495_uff_E=480.07,-2.4,10.069,3.601
refine_model252_ZINC05193911_uff_E=156.49,-4.1,8.344,3.606
refine_model252_ZINC85490208_uff_E=169.74,-3.8,7.767,3.606
refine_model252_ZINC95486312_uff_E=513.26,-2.2,7.986,3.606
refine_model252_ZINC95486313_uff_E=589.03,-1.0,7.017,3.609
refine_model252_ZINC04804529_uff_E=485.22,-4.5,7.958,3.611
refine_model252_ZINC13408812_uff_E=527.99,-4.6,8.468,3.616
refine_model252_ZINC95486124_uff_E=468.94,-4.8,9.868,3.616
refine_model252_ZINC05962583_uff_E=1664.11,-5.9,8.201,3.617
refine_model252_ZINC95486196_uff_E=2085.11,-4.6,8.947,3.618
refine_model252_ZINC04098318_uff_E=320.33,-4.0,6.458,3.62
refine_model252_ZINC95486289_uff_E=588.85,-1.6,7.203,3.62
refine_model252_ZINC00086470_uff_E=292.88,-4.8,6.617,3.621
refine_model252_ZINC00607911_uff_E=450.25,-3.3,6.354,3.621
refine_model252_ZINC14780716_uff_E=326.10,-7.3,7.627,3.621
refine_model252_ZINC43121107_uff_E=287.68,-6.8,9.09,3.621
refine_model252_ZINC85909641_uff_E=470.16,-4.6,7.88,3.622
refine_model252_ZINC14825190_uff_E=504.41,-3.4,6.581,3.624
refine_model252_ZINC14691443_uff_E=309.85,-6.4,7.39,3.633
refine_model252_ZINC95486297_uff_E=255.59,-5.4,6.449,3.635
refine_model252_ZINC04095704_uff_E=420.18,-3.7,9.599,3.636
refine_model252_ZINC43505251_uff_E=611.80,-4.9,8.552,3.641
refine_model252_ZINC95486336_uff_E=423.34,-4.2,6.498,3.646
refine_model252_ZINC95485955_uff_E=380.31,-4.6,6.332,3.648
refine_model252_ZINC95486312_uff_E=513.26,-3.2,7.196,3.651
refine_model252_ZINC44607992_uff_E=653.91,-5.3,8.647,3.653
refine_model252_ZINC13359332_uff_E=509.69,-2.9,6.673,3.654
refine_model252_ZINC95486311_uff_E=128.45,-5.6,7.518,3.654
refine_model252_ZINC95485970_uff_E=426.56,-2.4,6.935,3.655
refine_model252_ZINC95486214_uff_E=240.63,-6.4,5.917,3.657
refine_model252_ZINC05922776_uff_E=653.67,-3.2,5.238,3.659
refine_model252_ZINC14819573_uff_E=513.73,-5.3,8.449,3.662
refine_model252_ZINC95485967_uff_E=413.87,-5.4,6.34,3.667
refine_model252_ZINC04654686_uff_E=498.50,-4.7,8.699,3.668
refine_model252_ZINC95485892_uff_E=794.62,-3.0,6.489,3.672
refine_model252_ZINC06484605_uff_E=311.22,-4.9,5.666,3.675
refine_model252_ZINC85490208_uff_E=169.74,-2.2,7.894,3.679
refine_model252_ZINC95486148_uff_E=161.48,-5.4,7.936,3.682
refine_model252_ZINC38347584_uff_E=555.72,-3.4,5.372,3.683
refine_model252_ZINC87493012_uff_E=447.61,-6.3,8.566,3.684
refine_model252_ZINC95485994_uff_E=620.03,-5.0,6.567,3.684
refine_model252_ZINC95486251_uff_E=676.40,-5.8,7.504,3.685
refine_model252_ZINC95486294_uff_E=292.77,-5.4,7.475,3.689
refine_model252_ZINC05922776_uff_E=653.67,-3.0,5.767,3.69
refine_model252_ZINC03860433_uff_E=326.21,-5.0,6.175,3.691
refine_model252_ZINC33831890_uff_E=490.53,-3.5,7.756,3.693
refine_model252_ZINC14559514_uff_E=414.34,-5.2,5.726,3.695
refine_model252_ZINC95486041_uff_E=781.74,-6.5,7.583,3.701
refine_model252_ZINC95486369_uff_E=251.81,-2.8,10.086,3.702
refine_model252_ZINC14780716_uff_E=326.10,-7.7,8.008,3.703
refine_model252_ZINC02386253_uff_E=154.65,-5.7,6.491,3.709
refine_model252_ZINC95486248_uff_E=679.51,-5.1,7.088,3.71
refine_model252_ZINC44607992_uff_E=653.91,-5.5,8.469,3.711
refine_model252_ZINC95486358_uff_E=451.19,-2.1,6.404,3.711
refine_model252_ZINC53194131_uff_E=590.10,-4.8,7.802,3.714
refine_model252_ZINC14642669_uff_E=346.74,-3.6,8.695,3.716
refine_model252_ZINC85996205_uff_E=669.25,-5.6,5.045,3.718
refine_model252_ZINC15122160_uff_E=500.82,-5.4,9.048,3.721
refine_model252_ZINC95486251_uff_E=676.40,-5.3,7.433,3.723
refine_model252_ZINC95486307_uff_E=569.00,-3.3,8.108,3.724
refine_model252_ZINC43505251_uff_E=611.80,-5.7,8.673,3.725
refine_model252_ZINC06018566_uff_E=114.83,-4.6,4.515,3.727
refine_model252_ZINC95486266_uff_E=295.29,-5.2,8.088,3.73
refine_model252_allHalbendazole,-5.1,7.099,3.73
refine_model252_ZINC95485917_uff_E=305.91,-4.2,6.178,3.732
refine_model252_ZINC95486365_uff_E=147.75,-6.0,8.028,3.732
refine_model252_ZINC05962583_uff_E=1664.11,-6.3,8.566,3.733
refine_model252_ZINC14779985_uff_E=334.84,-5.1,7.559,3.733
refine_model252_ZINC95486124_uff_E=468.94,-4.8,10.517,3.733
refine_model252_ZINC95486249_uff_E=690.00,-5.2,6.512,3.733
refine_model252_ZINC00006256_uff_E=360.26,-5.3,5.478,3.736
refine_model252_ZINC95486353_uff_E=521.20,-3.0,8.364,3.737
refine_model252_ZINC95486153_uff_E=1891.59,-4.1,7.261,3.739
refine_model252_ZINC01532860_uff_E=113.17,-6.0,7.178,3.743
refine_model252_ZINC95486307_uff_E=569.00,-4.9,7.141,3.743
refine_model252_ZINC38347584_uff_E=555.72,-3.3,5.953,3.746
refine_model252_ZINC14435101_uff_E=824.66,-2.4,7.498,3.747
refine_model252_ZINC30726889_uff_E=468.46,-3.1,6.371,3.748
refine_model252_ZINC95485932_uff_E=629.42,-6.1,8.491,3.749
refine_model252_ZINC02026346_uff_E=443.77,-6.3,6.846,3.752
refine_model252_ZINC06920379_uff_E=73.56,-5.1,4.988,3.752
refine_model252_ZINC05962583_uff_E=1664.11,-6.2,8.383,3.754
refine_model252_ZINC95486237_uff_E=275.43,-5.7,10.395,3.754
refine_model252_ZINC85967928_uff_E=380.44,-6.8,6.877,3.755
refine_model252_ZINC04716567_uff_E=644.13,-4.1,8.818,3.758
refine_model252_ZINC19366648_uff_E=261.79,-5.8,7.16,3.758
refine_model252_ZINC05758645_uff_E=168.61,-5.9,9.277,3.76
refine_model252_ZINC33831890_uff_E=490.53,-4.0,7.974,3.76
refine_model252_ZINC95485980_uff_E=347.22,-5.5,4.98,3.76
refine_model252_ZINC15203856_uff_E=632.29,-4.5,6.924,3.762
refine_model252_ZINC95486266_uff_E=295.29,-5.8,5.09,3.765
refine_model252_ZINC95485932_uff_E=629.42,-4.6,9.021,3.766
refine_model252_ZINC95486101_uff_E=519.94,-4.8,7.507,3.766
refine_model252_ZINC95486140_uff_E=1063.84,-1.1,8.062,3.773
refine_model252_ZINC95485981_uff_E=403.34,-4.2,8.912,3.774
refine_model252_ZINC95485913_uff_E=240.79,-2.8,9.338,3.779
refine_model252_ZINC95486095_uff_E=215.39,-4.0,7.106,3.779
refine_model252_ZINC95486343_uff_E=533.49,-1.9,5.734,3.779
refine_model252_ZINC19366648_uff_E=261.79,-5.8,9.184,3.78
refine_model252_ZINC95486171_uff_E=300.62,-5.7,6.949,3.781
refine_model252_ZINC13359122_uff_E=518.43,-2.7,6.614,3.782
refine_model252_ZINC95486275_uff_E=1625.41,-4.3,6.972,3.782
refine_model252_ZINC95486347_uff_E=611.42,-6.1,8.525,3.782
refine_model252_ZINC14680293_uff_E=1530.58,-5.3,4.754,3.783
refine_model252_ZINC34268676_uff_E=80.08,-5.1,6.977,3.783
refine_model252_ZINC95486373_uff_E=565.26,-5.7,5.11,3.783
refine_model252_ZINC95486331_uff_E=611.74,-2.5,9.599,3.787
refine_model252_ZINC95485982_uff_E=2096.13,-6.8,9.292,3.789
refine_model252_ZINC95486306_uff_E=627.00,-4.2,7.532,3.789
refine_model252_ZINC44607992_uff_E=653.91,-4.3,9.085,3.79
refine_model252_ZINC95486297_uff_E=255.59,-5.3,6.599,3.79
refine_model252_ZINC95486210_uff_E=716.28,1.8,10.084,3.792
refine_model252_ZINC04098841_uff_E=616.02,-3.9,7.337,3.793
refine_model252_ZINC05839739_uff_E=622.43,-4.7,7.523,3.793
refine_model252_ZINC95486249_uff_E=690.00,-5.7,7.832,3.794
refine_model252_ZINC95486068_uff_E=584.17,-5.4,7.218,3.796
refine_model252_ZINC95486266_uff_E=295.29,-5.0,8.493,3.798
refine_model252_ZINC95486266_uff_E=295.29,-4.9,4.675,3.8
refine_model252_ZINC95486296_uff_E=299.09,-5.3,5.671,3.803
refine_model252_ZINC14762512_uff_E=247.72,-6.6,7.316,3.805
refine_model252_ZINC85967841_uff_E=394.97,-4.6,9.473,3.806
refine_model252_ZINC85967903_uff_E=358.02,-5.9,7.132,3.807
refine_model252_ZINC95486248_uff_E=679.51,-5.8,5.844,3.811
refine_model252_ZINC14780240_uff_E=330.96,-3.8,8.841,3.812
